srno,movieId,title,genres
4661,6468,"Stranger Among Us, A (1992)",Crime|Drama|Romance
4662,6470,Chisum (1970),Western
4663,6473,Half Moon Street (1986),Drama|Thriller
4664,6474,"Truce, The (a.k.a. La Tregua) (1996)",Drama
4665,6476,Shattered (1991),Mystery|Thriller
4666,6477,"Song of Bernadette, The (1943)",Drama
4667,6480,Thoroughly Modern Millie (1967),Comedy|Musical
4668,6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy
4669,6484,Hollywood Homicide (2003),Action|Crime|Drama
4670,6493,Alex and Emma (2003),Comedy|Drama|Romance
4671,6498,Murphy's War (1971),War
4672,6502,28 Days Later (2002),Action|Horror|Sci-Fi
4673,6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller
4674,6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller
4675,6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance
4676,6513,Made for Each Other (1939),Comedy|Drama|Romance
4677,6514,Ring of Terror (1962),Horror
4678,6515,You Only Live Once (1937),Crime|Film-Noir
4679,6516,Anastasia (1956),Drama
4680,6518,Flight of the Intruder (1991),Action|War
4681,6521,"Main Event, The (1979)",Comedy
4682,6522,Man's Favorite Sport? (1964),Comedy
4683,6525,Nuts (1987),Drama
4684,6527,Scaramouche (1952),Adventure|Romance
4685,6528,Start the Revolution Without Me (1970),Comedy
4686,6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller
4687,6531,"Hour of the Pig, The (1993)",Crime|Drama|Mystery
4688,6533,"What's Up, Doc? (1972)",Comedy
4689,6534,Hulk (2003),Action|Adventure|Sci-Fi
4690,6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy
4691,6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy
4692,6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi
4693,6538,Swimming Pool (2003),Drama|Mystery|Thriller
4694,6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy
4695,6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi
4696,6547,Northfork (2003),Drama|Fantasy
4697,6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller
4698,6550,Johnny English (2003),Action|Comedy|Thriller
4699,6552,Dirty Pretty Things (2002),Crime|Drama|Thriller
4700,6559,Little Giants (1994),Children|Comedy
4701,6561,"Mouse That Roared, The (1959)",Comedy|War
4702,6562,Spencer's Mountain (1963),Comedy|Drama
4703,6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller
4704,6565,Seabiscuit (2003),Drama
4705,6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children
4706,6568,Camp (2003),Comedy|Musical
4707,6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama
4708,6579,"One, Two, Three (1961)",Comedy
4709,6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller
4710,6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller
4711,6585,White Lightning (1973),Action|Crime|Drama
4712,6586,American Wedding (American Pie 3) (2003),Comedy
4713,6587,Gigli (2003),Comedy|Crime|Romance
4714,6591,"Magdalene Sisters, The (2002)",Drama
4715,6592,"Secret Lives of Dentists, The (2002)",Drama
4716,6593,Freaky Friday (2003),Children|Comedy|Fantasy
4717,6595,S.W.A.T. (2003),Action|Thriller
4718,6596,"Divorce, Le (2003)",Comedy|Drama|Romance
4719,6598,Step Into Liquid (2002),Documentary
4720,6599,Accattone (1961),Drama
4721,6600,...And God Spoke (1993),Comedy
4722,6602,Brain Damage (1988),Comedy|Horror
4723,6603,"Double Life, A (1947)",Crime|Drama|Film-Noir
4724,6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama
4725,6611,Umberto D. (1952),Drama
4726,6612,Brother's Keeper (1992),Documentary
4727,6613,"Day of the Dolphin, The (1973)",Drama
4728,6615,Freddy vs. Jason (2003),Action|Horror|Thriller
4729,6617,Open Range (2003),Western
4730,6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy
4731,6620,American Splendor (2003),Comedy|Drama
4732,6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy
4733,6628,Hot Dog... The Movie (1984),Comedy
4734,6629,House of Wax (1953),Crime|Horror|Mystery|Thriller
4735,6630,"Inn of the Sixth Happiness, The (1958)",Adventure|Drama
4736,6636,"Sure Thing, The (1985)",Comedy|Romance
4737,6638,Valley Girl (1983),Comedy|Romance
4738,6639,Wait Until Dark (1967),Drama|Thriller
4739,6641,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),Drama
4740,6643,Tokyo Story (Tôkyô monogatari) (1953),Drama
4741,6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance
4742,6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi
4743,6646,Valley of the Dolls (1967),Drama
4744,6650,Kind Hearts and Coronets (1949),Comedy|Drama
4745,6658,10 (1979),Comedy|Romance
4746,6659,Tremors (1990),Comedy|Horror|Sci-Fi
4747,6662,"Pink Panther, The (1963)",Comedy|Crime
4748,6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime
4749,6664,Commando (1985),Action|Adventure
4750,6665,Dracula (1979),Horror|Romance
4751,6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy
4752,6669,Ikiru (1952),Drama
4753,6671,"Angel at My Table, An (1990)",Drama
4754,6676,Incident at Oglala (1992),Documentary
4755,6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi
4756,6679,Revolution OS (2001),Documentary
4757,6683,Fire (1996),Drama
4758,6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance
4759,6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy
4760,6690,Don't Tempt Me (Sin noticias de Dios) (2001),Comedy|Fantasy|Mystery
4761,6695,Jeepers Creepers 2 (2003),Horror|Thriller
4762,6703,"Order, The (2003)",Horror|Mystery|Thriller
4763,6706,Taking Sides (2001),Drama
4764,6707,Cabin Fever (2002),Horror|Thriller
4765,6708,Matchstick Men (2003),Comedy|Crime|Drama
4766,6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller
4767,6710,Dummy (2002),Comedy|Drama|Romance
4768,6711,Lost in Translation (2003),Comedy|Drama|Romance
4769,6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance
4770,6718,Gotcha! (1985),Comedy
4771,6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama
4772,6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance
4773,6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action
4774,6724,Paper Moon (1973),Comedy|Crime|Drama
4775,6725,Sgt. Pepper's Lonely Hearts Club Band (1978),Adventure|Musical
4776,6728,"Ugly American, The (1963)",Drama
4777,6730,Convoy (1978),Action|Comedy|Drama
4778,6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller
4779,6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance
4780,6735,"Rose, The (1979)",Drama
4781,6739,At War with the Army (1950),Comedy|Musical|Romance
4782,6743,Jungle Book (1942),Adventure|Fantasy
4783,6744,Once Bitten (1985),Comedy|Horror
4784,6748,"Brood, The (1979)",Horror
4785,6751,Cold Creek Manor (2003),Drama|Thriller
4786,6753,Secondhand Lions (2003),Children|Comedy|Drama
4787,6754,Underworld (2003),Action|Fantasy|Horror
4788,6755,Bubba Ho-tep (2002),Comedy|Horror
4789,6757,Demonlover (2002),Crime|Drama|Mystery|Thriller
4790,6760,In This World (2002),Adventure|Drama
4791,6762,Yossi & Jagger (2002),Drama|Romance
4792,6763,Duplex (2003),Comedy|Crime
4793,6764,"Rundown, The (2003)",Action|Adventure|Comedy
4794,6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance
4795,6768,Luther (2003),Drama
4796,6769,Mambo Italiano (2003),Comedy
4797,6770,My Life Without Me (2003),Drama|Romance
4798,6771,Dorm Daze (National Lampoon Presents Dorm Daze) (2003),Comedy
4799,6772,To Be and to Have (Être et avoir) (2002),Documentary
4800,6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy
4801,6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller
4802,6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance
4803,6777,Judgment at Nuremberg (1961),Drama
4804,6779,"Same Time, Next Year (1978)",Comedy|Drama|Romance
4805,6780,"Brief History of Time, A (1991)",Documentary
4806,6782,Leningrad Cowboys Go America (1989),Comedy|Musical
4807,6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama
4808,6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western
4809,6786,Kiss of the Spider Woman (1985),Drama
4810,6787,All the President's Men (1976),Drama|Thriller
4811,6788,Angie (1994),Comedy|Drama|Romance
4812,6790,Avalon (2001),Drama|Fantasy|Sci-Fi
4813,6791,Babette's Feast (Babettes gæstebud) (1987),Drama
4814,6793,Beethoven (1992),Children|Comedy|Drama
4815,6794,Beethoven's 2nd (1993),Children|Comedy
4816,6796,Boyz N the Hood (1991),Crime|Drama
4817,6797,Bugsy (1991),Crime|Drama
4818,6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical
4819,6800,Cobra (1986),Action|Crime
4820,6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller
4821,6806,Time and Tide (Seunlau Ngaklau) (2000),Action|Crime|Thriller
4822,6807,Monty Python's The Meaning of Life (1983),Comedy
4823,6808,Where Eagles Dare (1968),Action|Adventure|War
4824,6810,Sleeping with the Enemy (1991),Drama|Thriller
4825,6811,PCU (1994),Comedy
4826,6812,"Rookie, The (1990)",Action|Comedy|Thriller
4827,6813,"Ghost and Mr. Chicken, The (1966)",Comedy|Romance
4828,6814,City Heat (1984),Action|Comedy
4829,6816,Three O'Clock High (1987),Comedy
4830,6818,Come and See (Idi i smotri) (1985),Drama|War
4831,6820,Ginger Snaps (2000),Drama|Horror|Thriller
4832,6822,"Ballad of Little Jo, The (1993)",Drama|Western
4833,6826,"Shakiest Gun in the West, The (1968)",Comedy|Western
4834,6827,It's Pat (1994),Comedy
4835,6828,"Sunday in the Country, A (Un dimanche à la campagne) (1984)",Drama
4836,6829,"Gun in Betty Lou's Handbag, The (1992)",Comedy|Mystery
4837,6830,Sudden Fear (1952),Film-Noir|Horror|Thriller
4838,6832,Regarding Henry (1991),Drama
4839,6835,Alien Contamination (1980),Action|Horror|Sci-Fi
4840,6840,"Hospital, The (1971)",Comedy|Drama
4841,6850,Leap of Faith (1992),Comedy|Drama
4842,6851,"Gas, Food, Lodging (1992)",Drama|Romance
4843,6852,In Cold Blood (1967),Crime|Drama
4844,6856,Yankee Doodle Dandy (1942),Drama|Musical
4845,6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy
4846,6858,Knife in the Water (Nóz w wodzie) (1962),Drama
4847,6862,Out of Time (2003),Crime|Drama|Thriller
4848,6863,School of Rock (2003),Comedy|Musical
4849,6864,"Concert for George, The (2003)",Documentary|Musical
4850,6867,"Station Agent, The (2003)",Comedy|Drama
4851,6868,Wonderland (2003),Crime|Drama|Mystery|Thriller
4852,6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary
4853,6870,Mystic River (2003),Crime|Drama|Mystery
4854,6872,"House of the Dead, The (2003)",Action|Horror
4855,6873,Intolerable Cruelty (2003),Comedy|Romance
4856,6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller
4857,6875,Dopamine (2003),Comedy|Drama|Romance
4858,6877,Girls Will Be Girls (2003),Comedy
4859,6879,Runaway Jury (2003),Drama|Thriller
4860,6880,"Texas Chainsaw Massacre, The (2003)",Horror
4861,6881,Pieces of April (2003),Comedy|Drama
4862,6883,Sylvia (2003),Drama|Romance
4863,6884,Veronica Guerin (2003),Crime|Drama|Thriller
4864,6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller
4865,6887,Radio (2003),Drama
4866,6888,Scary Movie 3 (2003),Comedy|Horror
4867,6889,Brother Bear (2003),Adventure|Animation|Children
4868,6890,Elephant (2003),Drama
4869,6892,"Singing Detective, The (2003)",Comedy|Drama|Musical|Mystery
4870,6893,"Italian Job, The (1969)",Action|Comedy|Crime
4871,6896,Shoah (1985),Documentary|War
4872,6898,Sweet Sixteen (2002),Drama
4873,6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller
4874,6906,That Was Then... This Is Now (1985),Drama
4875,6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller
4876,6918,"Unvanquished, The (Aparajito) (1957)",Drama
4877,6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller
4878,6927,"Human Stain, The (2003)",Drama|Romance|Thriller
4879,6930,Girlhood (2003),Documentary
4880,6932,Shattered Glass (2003),Crime|Drama
4881,6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX
4882,6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary
4883,6936,Elf (2003),Children|Comedy|Fantasy
4884,6940,In My Skin (Dans ma Peau) (2002),Drama
4885,6942,Love Actually (2003),Comedy|Drama|Romance
4886,6944,Father of the Bride (1991),Comedy
4887,6945,My Architect: A Son's Journey (2003),Documentary
4888,6947,Master and Commander: The Far Side of the World (2003),Adventure|Drama|War
4889,6950,"Missing, The (2003)",Adventure|Thriller|Western
4890,6951,"Cat in the Hat, The (2003)",Children|Comedy
4891,6952,Gothika (2003),Horror|Thriller
4892,6953,21 Grams (2003),Crime|Drama|Mystery|Romance|Thriller
4893,6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Comedy|Crime|Drama|Mystery|Romance
4894,6957,Bad Santa (2003),Comedy|Crime
4895,6958,"Haunted Mansion, The (2003)",Children|Comedy|Fantasy|Horror
4896,6959,Timeline (2003),Action|Adventure|Sci-Fi
4897,6961,Damage (Fatale) (1992),Drama
4898,6963,Devil's Playground (2002),Documentary
4899,6964,Dance with a Stranger (1985),Crime|Drama|Thriller
4900,6966,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
4901,6970,Desk Set (1957),Comedy|Romance
4902,6971,Europa (Zentropa) (1991),Drama|Thriller
4903,6974,"Freshman, The (1990)",Comedy|Crime
4904,6975,Funny Games (1997),Drama|Horror|Thriller
4905,6977,New Jack City (1991),Action|Crime|Drama
4906,6978,Slacker (1991),Comedy|Drama
4907,6979,WarGames (1983),Drama|Sci-Fi|Thriller
4908,6981,"Ordet (Word, The) (1955)",Drama
4909,6982,Forbidden Games (Jeux interdits) (1952),Drama|War
4910,6983,Jane Eyre (1944),Drama|Romance
4911,6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Drama
4912,6986,Ben-Hur: A Tale of the Christ (1925),Adventure|Drama|Romance
4913,6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Crime|Fantasy|Horror
4914,6989,Gorky Park (1983),Crime|Drama|Thriller
4915,6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama
4916,6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Adventure|Drama|Romance
4917,6992,Guarding Tess (1994),Comedy|Drama
4918,6993,Hannah and Her Sisters (1986),Comedy|Drama|Romance
4919,6995,Hercules in New York (1970),Action|Comedy|Fantasy
4920,6996,Highlander II: The Quickening (1991),Action|Sci-Fi
4921,6997,Hoffa (1992),Crime|Drama
4922,6999,Housesitter (1992),Comedy|Romance
4923,7000,Hudson Hawk (1991),Action|Adventure|Comedy
4924,7001,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller
4925,7002,Mindwalk (1990),Drama
4926,7003,Kafka (1991),Comedy|Drama|Mystery|Sci-Fi|Thriller
4927,7004,Kindergarten Cop (1990),Action|Comedy|Crime|Thriller
4928,7005,King Ralph (1991),Comedy
4929,7007,"Last Boy Scout, The (1991)",Action|Comedy|Crime|Drama|Thriller
4930,7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Drama|Romance
4931,7009,Lorenzo's Oil (1992),Drama
4932,7010,"Lover, The (Amant, L') (1992)",Drama|Romance
4933,7011,"Bullfighter, The (Matador) (1986)",Comedy|Crime|Drama
4934,7012,Mr. Destiny (1990),Comedy|Fantasy
4935,7013,"Night of the Hunter, The (1955)",Drama|Film-Noir|Thriller
4936,7016,Over the Top (1987),Action|Drama
4937,7017,Passenger 57 (1992),Action|Thriller
4938,7018,Presumed Innocent (1990),Crime|Drama|Thriller
4939,7020,Proof (1991),Comedy|Drama|Romance
4940,7022,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller
4941,7023,"Wedding Banquet, The (Xi yan) (1993)",Comedy|Drama|Romance
4942,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama
4943,7025,"Midnight Clear, A (1992)",Drama|War
4944,7026,Summer School (1987),Comedy
4945,7027,Silverado (1985),Action|Western
4946,7028,Quick Change (1990),Comedy|Crime
4947,7029,Rabid (1977),Horror|Thriller
4948,7034,Show Me Love (Fucking Åmål) (1998),Drama|Romance
4949,7036,Teen Wolf (1985),Comedy|Fantasy
4950,7038,Things You Can Tell Just by Looking at Her (2000),Drama|Romance
4951,7040,To Live and Die in L.A. (1985),Action|Crime|Drama|Thriller
4952,7042,Betty Blue (37°2 le matin) (1986),Drama|Romance
4953,7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama
4954,7044,Wild at Heart (1990),Crime|Drama|Mystery|Romance|Thriller
4955,7045,"Witches, The (1990)",Children|Fantasy
4956,7046,"Witches of Eastwick, The (1987)",Comedy|Fantasy|Horror|Thriller
4957,7048,Nothing to Lose (1997),Action|Adventure|Comedy|Crime
4958,7050,Follow the Fleet (1936),Comedy|Musical|Romance
4959,7051,"What's New, Pussycat (1965)",Comedy
4960,7055,Swing Time (1936),Comedy|Musical|Romance
4961,7056,"Public Enemy, The (1931)",Action|Crime|Drama
4962,7058,Life with Father (1947),Comedy
4963,7059,National Velvet (1944),Children|Drama
4964,7060,Jesus Christ Superstar (1973),Drama|Musical
4965,7061,Dark Victory (1939),Drama|Romance
4966,7062,Birdman of Alcatraz (1962),Drama
4967,7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama
4968,7064,Beauty and the Beast (La belle et la bête) (1946),Drama|Fantasy
4969,7065,"Birth of a Nation, The (1915)",Drama|War
4970,7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Comedy|Drama|Fantasy|Romance
4971,7068,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Drama|Mystery|Romance
4972,7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama
4973,7070,Red River (1948),Action|Adventure|Western
4974,7071,"Woman Under the Influence, A (1974)",Drama
4975,7072,Stagecoach (1939),Action|Drama|Romance|Western
4976,7073,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery
4977,7074,"Navigator, The (1924)",Comedy
4978,7075,"Court Jester, The (1956)",Adventure|Comedy|Musical
4979,7076,Bullitt (1968),Action|Crime|Drama|Thriller
4980,7078,Jezebel (1938),Drama
4981,7079,"Hunchback of Notre Dame, The (1939)",Drama
4982,7080,42nd Street (1933),Drama|Musical|Romance
4983,7081,I'm No Angel (1933),Comedy
4984,7082,That Touch of Mink (1962),Comedy|Romance
4985,7083,Sweet Dreams (1985),Drama
4986,7084,"Play It Again, Sam (1972)",Comedy|Romance
4987,7085,Send Me No Flowers (1964),Comedy|Romance
4988,7086,Pygmalion (1938),Comedy|Drama
4989,7087,"Passage to India, A (1984)",Adventure|Drama
4990,7088,Black Orpheus (Orfeu Negro) (1959),Drama|Romance
4991,7089,Amarcord (1973),Comedy|Drama
4992,7090,Hero (Ying xiong) (2002),Action|Adventure|Drama
4993,7091,Horse Feathers (1932),Comedy
4994,7093,"Front Page, The (1974)",Comedy
4995,7095,Looking for Mr. Goodbar (1977),Drama
4996,7096,Rivers and Tides (2001),Documentary
4997,7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi
4998,7101,Doc Hollywood (1991),Comedy|Romance
4999,7102,Dragnet (1987),Comedy|Crime|Drama
5000,7104,1941 (1979),Comedy|War
5001,7107,Foul Play (1978),Comedy|Thriller
5002,7108,Crime Story (Zhong an zu) (1993),Action|Crime|Drama
5003,7110,Blind Beast (Môjuu) (1969),Drama|Thriller
5004,7111,Ryan's Daughter (1970),Drama|Romance
5005,7115,Deep Red (Profondo rosso) (1975),Horror|Mystery|Thriller
5006,7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller
5007,7117,Leprechaun (1993),Comedy|Horror
5008,7121,Adam's Rib (1949),Comedy|Romance
5009,7122,King of Hearts (1966),Comedy|Drama|War
5010,7123,Naked Lunch (1991),Drama|Fantasy|Mystery|Sci-Fi
5011,7125,Spring Forward (1999),Drama
5012,7126,"Killing of a Chinese Bookie, The (1976)",Comedy|Crime|Drama|Film-Noir|Musical
5013,7130,Darling (1965),Drama
5014,7131,"Summer Place, A (1959)",Drama
5015,7132,"Night at the Opera, A (1935)",Comedy|Musical|Romance
5016,7135,Shoot the Piano Player (Tirez sur le pianiste) (1960),Crime|Drama|Romance|Thriller
5017,7136,Stolen Kisses (Baisers volés) (1968),Comedy|Drama|Romance
5018,7137,"Cooler, The (2003)",Comedy|Drama|Romance
5019,7139,In America (2002),Drama|Romance
5020,7142,Honey (2003),Drama|Romance
5021,7143,"Last Samurai, The (2003)",Action|Adventure|Drama|War
5022,7147,Big Fish (2003),Drama|Fantasy|Romance
5023,7149,Something's Gotta Give (2003),Comedy|Drama|Romance
5024,7150,Stuck on You (2003),Comedy
5025,7151,Girl with a Pearl Earring (2003),Drama|Romance
5026,7152,"Statement, The (2003)",Drama|Thriller
5027,7153,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
5028,7154,Mona Lisa Smile (2003),Drama|Romance
5029,7155,Calendar Girls (2003),Comedy
5030,7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
5031,7158,House of Sand and Fog (2003),Drama
5032,7160,Monster (2003),Crime|Drama
5033,7161,Cheaper by the Dozen (2003),Children|Comedy
5034,7162,Cold Mountain (2003),Drama|Romance|War
5035,7163,Paycheck (2003),Action|Sci-Fi|Thriller
5036,7164,Peter Pan (2003),Action|Adventure|Children|Fantasy
5037,7165,"Company, The (2003)",Drama|Musical
5038,7171,Aileen: Life and Death of a Serial Killer (2003),Documentary
5039,7172,Distant (Uzak) (2002),Drama
5040,7173,Along Came Polly (2004),Comedy|Romance
5041,7177,Osama (2003),Drama
5042,7178,"Great Gatsby, The (1974)",Drama
5043,7179,Wuthering Heights (1992),Drama|Romance
5044,7180,Odds Against Tomorrow (1959),Crime|Drama|Thriller
5045,7182,Lord Love a Duck (1966),Comedy
5046,7186,Once Upon a Crime... (1992),Comedy|Mystery
5047,7189,"Car 54, Where Are You? (1994)",Comedy
5048,7190,Jane Eyre (1970),Drama
5049,7192,Only the Strong (1993),Action
5050,7193,"Adventures of Ford Fairlane, The (1990)",Action|Comedy
5051,7195,"Enforcer, The (1951)",Crime|Drama|Film-Noir
5052,7196,"Men, The (1950)",Drama
5053,7198,The Pick-up Artist (1987),Comedy|Crime|Drama|Romance
5054,7199,Melvin Goes to Dinner (2003),Comedy|Drama
5055,7204,Hells Angels on Wheels (1967),Drama
5056,7206,Mon Oncle (My Uncle) (1958),Comedy
5057,7207,Where the Boys Are (1960),Comedy
5058,7208,Dr. Jekyll and Mr. Hyde (1941),Drama|Horror
5059,7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",Comedy
5060,7210,My Darling Clementine (1946),Western
5061,7211,People Will Talk (1951),Comedy|Romance
5062,7212,I Was a Male War Bride (1949),Comedy|Romance
5063,7215,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War
5064,7216,High Sierra (1941),Crime|Drama|Film-Noir|Thriller
5065,7217,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller
5066,7219,They Drive by Night (1940),Drama
5067,7222,Reefer Madness (a.k.a. Tell Your Children) (1938),Comedy|Drama
5068,7223,D.O.A. (1950),Drama|Film-Noir|Mystery
5069,7228,Cool World (1992),Animation|Comedy|Fantasy
5070,7234,"Strada, La (1954)",Drama
5071,7235,Ichi the Killer (Koroshiya 1) (2001),Action|Comedy|Crime|Drama|Horror|Thriller
5072,7236,"Boy and His Dog, A (1975)",Sci-Fi
5073,7238,Ashes and Diamonds (Popiól i diament) (1958),Drama|War
5074,7243,Intolerance: Love's Struggle Throughout the Ages (1916),Drama
5075,7245,Tormented (1960),Horror|Thriller
5076,7247,Chitty Chitty Bang Bang (1968),Adventure|Children|Comedy|Fantasy|Musical
5077,7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)",Action|Adventure|Drama|War
5078,7250,"Out of Towners, The (1970)",Comedy
5079,7254,The Butterfly Effect (2004),Drama|Sci-Fi|Thriller
5080,7255,Win a Date with Tad Hamilton! (2004),Comedy|Romance
5081,7256,Touching the Void (2003),Adventure|Documentary
5082,7257,"Big Bounce, The (2004)",Comedy|Crime|Thriller
5083,7258,"Perfect Score, The (2004)",Comedy|Crime
5084,7260,Latter Days (2003),Comedy|Drama|Romance
5085,7263,Miracle (2004),Drama
5086,7265,"Dreamers, The (2003)",Drama
5087,7266,"Lost Skeleton of Cadavra, The (2002)",Comedy|Horror|Sci-Fi
5088,7272,Super Fly (Superfly) (1972),Action|Crime|Drama
5089,7282,"Hip Hop Witch, Da (2000)",Comedy|Horror|Thriller
5090,7283,Swing Shift (1984),Drama
5091,7285,Thirteen (2003),Drama
5092,7293,50 First Dates (2004),Comedy|Romance
5093,7294,Welcome to Mooseport (2004),Comedy
5094,7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama
5095,7300,Vanishing Point (1971),Action|Drama
5096,7302,"Thief of Bagdad, The (1924)",Action|Adventure|Fantasy
5097,7303,The Diary of Anne Frank (1959),Drama|War
5098,7305,Black Widow (1987),Crime|Drama|Mystery|Thriller
5099,7307,Flesh & Blood (1985),Action|Adventure|Drama|War
5100,7308,King Solomon's Mines (1985),Adventure|Comedy
5101,7309,"Black Pirate, The (1926)",Action|Adventure
5102,7311,"Goodbye, Mr. Chips (1939)",Drama|Romance
5103,7312,"Follow Me, Boys! (1966)",Comedy|Drama
5104,7315,Against the Ropes (2004),Comedy|Drama
5105,7316,Confessions of a Teenage Drama Queen (2004),Comedy
5106,7317,EuroTrip (2004),Adventure|Comedy
5107,7318,"Passion of the Christ, The (2004)",Drama
5108,7319,Club Dread (2004),Comedy|Horror
5109,7320,Dirty Dancing: Havana Nights (2004),Romance
5110,7323,"Good bye, Lenin! (2003)",Comedy|Drama
5111,7324,Hidalgo (2004),Adventure|Drama
5112,7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
5113,7327,Persona (1966),Drama
5114,7334,"Front, The (1976)",Comedy|Drama
5115,7335,Pickup on South Street (1953),Film-Noir
5116,7340,Just One of the Guys (1985),Comedy
5117,7343,Wisconsin Death Trip (1999),Documentary
